Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,LoanDefault
32,47141,138417,356,39,3,8.71,48,0.54,Bachelor's,Full-time,Single,No,No,Education,Yes,0
67,103325,227252,813,114,1,9.32,24,0.36,Master's,Unemployed,Single,Yes,Yes,Education,Yes,0
23,59112,117796,647,5,2,17.26,12,0.34,Master's,Unemployed,Married,Yes,No,Home,No,1
25,19147,35843,843,48,2,2.31,36,0.6,Bachelor's,Self-employed,Single,Yes,No,Other,Yes,0
44,59920,173869,735,68,3,21.8,48,0.11,High School,Self-employed,Single,Yes,Yes,Home,Yes,0
19,117461,160302,457,59,1,4.9,60,0.27,Master's,Full-time,Divorced,No,Yes,Business,No,0
34,90854,186922,341,25,3,16.95,36,0.6,PhD,Full-time,Divorced,Yes,Yes,Business,No,1
47,86756,144866,655,105,2,22.99,48,0.17,PhD,Unemployed,Divorced,No,Yes,Business,Yes,0
61,128709,159065,589,66,1,9.38,36,0.32,PhD,Unemployed,Single,Yes,No,Education,No,0
67,73442,50302,391,115,1,20.15,36,0.22,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,0
46,113432,133426,467,118,4,11.08,36,0.82,High School,Self-employed,Married,No,Yes,Other,No,0
67,67688,216558,742,60,4,9.51,60,0.46,Bachelor's,Full-time,Divorced,Yes,No,Business,Yes,0
34,129070,208862,318,56,2,16.41,48,0.5,PhD,Part-time,Married,No,No,Home,Yes,0
67,49711,135524,624,33,1,22.04,12,0.44,High School,Self-employed,Divorced,Yes,No,Business,Yes,0
20,65541,247259,438,116,1,24.46,60,0.5,PhD,Unemployed,Single,No,Yes,Home,No,0
51,82793,75896,651,103,2,17.35,48,0.7,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,No,0
56,117899,214423,807,109,1,5.55,60,0.66,High School,Full-time,Single,No,No,Education,Yes,0
67,27769,153328,671,112,1,15.05,12,0.29,High School,Part-time,Single,No,No,Education,No,1
49,81614,190968,461,49,1,19.49,36,0.6,High School,Full-time,Divorced,No,Yes,Home,No,0
45,111441,111462,413,5,1,10.73,12,0.57,High School,Self-employed,Married,No,No,Business,Yes,1
39,78526,51867,614,77,1,18.47,12,0.4,High School,Self-employed,Single,No,No,Other,Yes,0
60,118171,182026,451,38,3,21.24,24,0.8,High School,Full-time,Divorced,Yes,No,Auto,No,0
32,30946,131126,368,22,3,23.15,24,0.19,High School,Full-time,Divorced,Yes,Yes,Home,No,1
22,44426,241130,555,18,3,3.35,12,0.65,High School,Unemployed,Single,Yes,Yes,Auto,Yes,1
26,81310,32455,698,82,2,16.25,36,0.19,PhD,Unemployed,Married,No,Yes,Auto,Yes,0
18,112136,248429,771,4,1,23.11,12,0.14,Master's,Self-employed,Single,Yes,Yes,Home,No,0
29,121740,206004,354,100,1,13.73,48,0.84,Bachelor's,Unemployed,Single,Yes,Yes,Home,No,1
33,107858,47498,826,106,1,8.92,12,0.73,Bachelor's,Unemployed,Single,No,Yes,Business,Yes,0
51,81928,70465,369,84,3,16.16,36,0.71,High School,Unemployed,Divorced,Yes,Yes,Education,Yes,0
46,103698,245350,328,84,3,13.21,24,0.88,Bachelor's,Full-time,Single,No,No,Other,Yes,0
38,37838,220762,771,10,2,18.98,36,0.51,PhD,Unemployed,Single,No,Yes,Auto,Yes,0
68,18762,105558,487,56,4,13.02,24,0.33,High School,Self-employed,Single,No,No,Other,No,1
66,105283,146314,330,19,2,19.15,24,0.26,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
50,31356,25888,360,118,2,22.82,12,0.7,High School,Full-time,Divorced,Yes,No,Business,Yes,0
56,22945,244566,668,116,1,9.59,12,0.77,Bachelor's,Unemployed,Single,Yes,No,Business,Yes,0
62,20785,67711,501,46,1,18.92,12,0.14,PhD,Unemployed,Divorced,No,Yes,Education,No,0
45,115408,244219,493,81,2,19.04,60,0.7,High School,Full-time,Divorced,Yes,No,Other,No,0
23,42672,69466,324,2,2,21.4,36,0.61,High School,Unemployed,Divorced,Yes,No,Home,Yes,1
55,128971,106602,588,50,1,19.49,48,0.23,PhD,Full-time,Divorced,Yes,Yes,Home,Yes,0
21,51764,233920,802,99,2,9.52,12,0.12,High School,Part-time,Married,Yes,Yes,Home,Yes,1
32,60272,181008,820,81,1,10.0,48,0.14,PhD,Self-employed,Divorced,Yes,Yes,Home,Yes,0
54,125644,69435,383,5,2,23.15,24,0.12,PhD,Full-time,Divorced,No,No,Home,No,0
46,91841,141388,456,79,1,16.78,48,0.33,PhD,Self-employed,Married,No,No,Other,Yes,0
27,40478,51503,835,112,4,6.93,48,0.54,High School,Part-time,Divorced,No,No,Home,Yes,0
25,75994,55304,345,15,1,22.89,48,0.32,Master's,Unemployed,Divorced,Yes,No,Education,No,1
38,57457,149730,480,106,2,19.15,24,0.39,High School,Unemployed,Divorced,No,No,Other,No,1
48,67284,242376,817,109,3,8.25,36,0.82,High School,Unemployed,Single,No,No,Auto,No,0
20,120180,79685,697,39,1,15.53,24,0.13,Master's,Unemployed,Married,No,No,Other,Yes,0
30,24154,143356,543,10,3,6.68,12,0.22,Master's,Part-time,Single,No,No,Auto,No,0
20,137749,249124,394,45,4,11.33,12,0.41,Bachelor's,Self-employed,Single,No,No,Home,Yes,1
64,90884,7929,600,94,3,17.82,36,0.26,Master's,Part-time,Divorced,No,No,Other,No,0
40,144051,134461,683,66,1,7.82,36,0.45,Master's,Part-time,Single,Yes,No,Other,Yes,0
49,103165,19778,676,82,4,20.49,36,0.18,PhD,Part-time,Single,No,Yes,Home,Yes,0
24,131766,66450,437,60,3,3.69,36,0.75,Bachelor's,Part-time,Single,No,No,Education,No,1
44,95696,80889,826,25,2,18.08,60,0.63,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
62,124177,227123,347,98,1,8.54,48,0.66,PhD,Full-time,Single,No,Yes,Other,No,0
55,128536,5963,346,81,1,11.25,60,0.4,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
45,139116,149741,839,73,4,14.61,36,0.29,High School,Unemployed,Married,Yes,No,Auto,Yes,1
69,121117,24785,801,31,1,5.68,12,0.87,PhD,Full-time,Divorced,No,Yes,Other,No,0
25,22522,39296,316,5,2,22.2,48,0.69,High School,Self-employed,Married,No,Yes,Auto,No,1
27,134256,107417,604,13,3,21.99,12,0.8,Master's,Unemployed,Divorced,Yes,Yes,Other,No,0
62,142517,216190,719,77,3,19.33,48,0.14,Bachelor's,Unemployed,Divorced,Yes,Yes,Education,No,0
61,88094,227903,522,25,4,9.73,24,0.34,PhD,Part-time,Single,Yes,No,Business,Yes,0
21,101981,248426,641,108,3,23.12,48,0.45,Bachelor's,Part-time,Divorced,No,No,Auto,Yes,1
60,36649,144283,649,4,4,7.44,48,0.43,Bachelor's,Self-employed,Divorced,No,Yes,Education,No,1
20,24460,183449,334,27,3,11.75,36,0.52,Bachelor's,Self-employed,Married,No,Yes,Auto,No,1
69,80915,58289,303,43,3,19.73,24,0.44,Bachelor's,Self-employed,Married,No,Yes,Education,No,0
63,33030,80010,446,0,2,20.59,24,0.41,High School,Part-time,Single,Yes,No,Business,Yes,0
22,80481,122145,460,3,3,12.04,12,0.25,PhD,Unemployed,Single,Yes,No,Business,No,1
57,125861,135866,528,6,2,24.22,12,0.8,Master's,Part-time,Single,No,No,Other,Yes,0
23,127932,58501,779,89,3,14.66,60,0.63,Bachelor's,Self-employed,Divorced,Yes,No,Business,Yes,1
68,88240,184211,624,29,3,7.13,36,0.75,Bachelor's,Full-time,Married,Yes,Yes,Auto,No,0
39,103965,131728,745,89,1,12.07,12,0.12,Bachelor's,Self-employed,Single,No,No,Home,Yes,0
69,39208,20408,347,112,1,2.42,12,0.71,PhD,Unemployed,Divorced,Yes,No,Home,No,0
21,128632,246059,622,90,1,15.83,60,0.64,Master's,Self-employed,Married,No,No,Other,No,1
52,25039,244320,838,60,1,21.33,36,0.39,Master's,Full-time,Single,No,Yes,Education,Yes,1
62,40471,131320,506,36,3,3.86,60,0.32,High School,Part-time,Married,No,Yes,Business,Yes,0
37,45241,183128,643,90,3,6.63,12,0.34,High School,Self-employed,Married,Yes,Yes,Business,Yes,0
66,17787,153107,452,31,1,7.43,36,0.32,High School,Unemployed,Married,Yes,No,Other,Yes,1
39,94024,244501,714,109,1,22.65,36,0.63,PhD,Part-time,Married,No,No,Auto,No,1
26,147036,68506,300,56,2,6.6,36,0.37,Bachelor's,Full-time,Single,No,Yes,Education,No,0
52,139338,242479,679,28,3,6.21,12,0.44,PhD,Self-employed,Divorced,No,Yes,Education,Yes,0
61,22804,42242,801,18,1,5.39,60,0.39,Master's,Part-time,Married,Yes,No,Auto,Yes,0
20,133222,191204,838,16,2,2.24,12,0.11,Master's,Full-time,Married,Yes,No,Business,Yes,0
68,70154,243294,603,57,2,14.71,24,0.5,High School,Full-time,Married,Yes,Yes,Business,Yes,0
55,60477,22648,485,78,3,11.13,60,0.73,High School,Unemployed,Single,Yes,Yes,Other,No,0
37,44625,195973,801,55,3,7.87,24,0.58,PhD,Part-time,Married,Yes,No,Business,No,0
65,136763,87422,397,2,1,7.38,48,0.33,PhD,Part-time,Married,No,No,Education,No,0
57,135394,94184,338,43,2,13.32,24,0.39,Master's,Part-time,Divorced,No,No,Business,Yes,0
58,28706,41724,694,107,4,12.43,24,0.64,Bachelor's,Self-employed,Married,No,Yes,Other,No,0
67,148986,221392,512,103,3,20.99,48,0.12,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
35,32115,247226,315,101,3,15.42,60,0.52,Bachelor's,Self-employed,Divorced,No,Yes,Auto,No,1
40,58026,95669,572,50,1,22.37,60,0.68,Master's,Part-time,Single,Yes,No,Business,No,0
66,122953,68129,607,60,4,15.41,12,0.83,PhD,Full-time,Married,No,No,Home,No,0
47,73111,58619,748,68,3,7.23,24,0.52,Master's,Unemployed,Single,No,No,Business,Yes,0
39,106357,37672,358,90,1,10.78,24,0.23,High School,Full-time,Married,No,No,Home,No,0
46,89732,209223,532,100,1,12.56,24,0.8,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
38,105840,8463,559,58,3,21.98,60,0.5,High School,Self-employed,Married,No,No,Home,Yes,0
25,107653,214483,793,4,4,4.35,36,0.11,High School,Unemployed,Married,No,Yes,Education,No,0
27,24215,153747,397,74,4,13.53,12,0.33,PhD,Unemployed,Single,No,No,Other,No,0
19,142887,213076,498,57,1,20.98,24,0.11,Master's,Unemployed,Married,No,No,Business,No,1
44,52736,75951,524,71,3,18.33,60,0.79,Master's,Full-time,Divorced,Yes,No,Home,Yes,0
56,57146,172404,502,2,3,12.64,24,0.6,High School,Full-time,Married,No,Yes,Home,Yes,0
27,26410,199041,470,29,3,9.79,48,0.4,PhD,Part-time,Divorced,Yes,Yes,Other,No,1
35,82397,204724,319,24,1,4.77,12,0.17,High School,Self-employed,Married,Yes,No,Education,No,0
19,40385,216915,833,106,4,23.75,48,0.15,Master's,Full-time,Divorced,Yes,Yes,Other,No,1
67,148602,20793,381,76,2,6.72,48,0.78,High School,Full-time,Divorced,No,Yes,Auto,No,0
55,15293,205009,548,59,1,5.56,36,0.75,High School,Unemployed,Single,No,No,Home,No,0
56,82424,210712,834,20,2,22.69,48,0.61,Master's,Unemployed,Married,No,Yes,Business,No,0
64,27481,216583,746,61,1,13.34,24,0.86,Bachelor's,Self-employed,Married,Yes,No,Business,Yes,1
51,44897,218184,697,23,3,3.53,12,0.3,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
44,116012,71932,462,7,4,23.5,60,0.75,Bachelor's,Full-time,Single,Yes,Yes,Education,Yes,0
41,35435,115720,797,118,4,16.01,12,0.33,PhD,Self-employed,Married,No,No,Education,Yes,0
62,38553,197093,571,21,4,22.21,12,0.81,Master's,Part-time,Divorced,No,No,Other,No,1
49,136075,35533,351,100,1,6.01,48,0.61,PhD,Full-time,Divorced,No,Yes,Auto,Yes,0
28,137382,59822,825,53,1,12.73,24,0.83,PhD,Unemployed,Single,Yes,No,Education,No,0
25,77779,73456,348,106,4,2.71,36,0.84,Bachelor's,Full-time,Divorced,Yes,No,Education,Yes,0
20,117386,59945,787,3,4,22.64,24,0.38,Master's,Full-time,Divorced,Yes,No,Auto,Yes,0
18,109061,140030,738,68,4,22.33,48,0.76,Bachelor's,Self-employed,Married,Yes,No,Education,Yes,0
48,85976,152881,809,90,3,21.23,36,0.15,Bachelor's,Full-time,Divorced,No,Yes,Other,Yes,0
39,65165,42937,507,16,2,15.2,36,0.89,Bachelor's,Full-time,Divorced,Yes,No,Home,No,1
22,66202,21633,567,22,4,22.82,36,0.71,Master's,Part-time,Divorced,No,No,Business,Yes,1
20,42525,110824,342,89,3,14.93,48,0.58,PhD,Self-employed,Divorced,No,Yes,Auto,Yes,1
24,100569,242199,370,9,1,21.01,60,0.28,High School,Part-time,Married,Yes,Yes,Auto,Yes,1
23,116878,45885,556,5,4,20.49,12,0.52,PhD,Self-employed,Single,Yes,Yes,Home,Yes,0
69,31581,43927,699,34,1,9.64,12,0.39,Bachelor's,Self-employed,Single,Yes,No,Education,No,0
31,133502,154198,512,104,3,17.03,48,0.68,High School,Unemployed,Single,No,Yes,Auto,Yes,0
58,117812,239236,804,15,2,19.4,24,0.53,Master's,Self-employed,Divorced,Yes,No,Business,Yes,1
39,77293,40310,691,63,2,8.68,60,0.54,Bachelor's,Full-time,Divorced,No,Yes,Other,No,0
32,60717,104044,461,9,3,23.94,48,0.75,Bachelor's,Self-employed,Divorced,Yes,No,Other,Yes,0
41,124921,129082,707,45,2,19.04,36,0.37,High School,Part-time,Single,No,No,Other,Yes,0
36,76764,57627,811,14,2,15.71,36,0.77,PhD,Self-employed,Divorced,No,No,Education,No,1
28,55100,97443,359,42,1,21.77,36,0.72,PhD,Part-time,Single,Yes,No,Auto,No,0
22,130311,123833,767,80,1,20.13,12,0.66,Master's,Self-employed,Divorced,No,No,Other,Yes,0
27,44997,43781,683,80,2,21.65,60,0.7,Bachelor's,Part-time,Divorced,No,No,Education,Yes,0
40,136633,100936,325,111,4,23.23,24,0.82,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
48,37694,31318,675,85,1,2.3,12,0.41,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0
69,106907,209992,456,106,3,10.68,36,0.42,Master's,Full-time,Single,No,Yes,Business,Yes,0
49,64990,151918,824,67,1,23.15,48,0.57,PhD,Self-employed,Single,No,No,Auto,Yes,0
22,51990,119516,412,36,4,4.27,12,0.53,High School,Self-employed,Married,No,Yes,Home,No,0
48,36698,216705,501,78,2,21.41,12,0.71,PhD,Self-employed,Single,No,Yes,Other,No,1
26,42086,119855,589,98,2,6.34,36,0.84,Bachelor's,Part-time,Single,No,No,Business,No,0
48,48951,30117,749,25,2,3.44,24,0.63,PhD,Part-time,Married,Yes,No,Business,Yes,0
52,134052,50669,427,0,3,12.9,12,0.43,Bachelor's,Self-employed,Divorced,Yes,No,Auto,Yes,1
67,118077,40454,826,50,1,23.07,60,0.46,Master's,Self-employed,Married,No,No,Business,No,0
26,114666,9198,822,12,1,17.86,36,0.2,Bachelor's,Self-employed,Married,No,Yes,Home,No,0
57,53133,107073,362,56,2,12.13,48,0.35,Bachelor's,Part-time,Single,No,No,Other,Yes,0
49,74525,182394,685,112,3,11.94,48,0.31,PhD,Unemployed,Divorced,No,Yes,Auto,No,0
40,19207,102569,846,109,4,7.29,24,0.82,Master's,Self-employed,Married,No,No,Education,No,1
18,104735,67806,740,86,4,24.19,48,0.89,Master's,Unemployed,Married,Yes,Yes,Business,Yes,0
41,53075,217481,328,96,4,15.71,48,0.6,High School,Part-time,Single,No,No,Other,Yes,0
47,147096,42245,516,56,2,16.81,48,0.44,PhD,Full-time,Single,No,Yes,Other,Yes,1
53,34884,52612,412,90,4,19.02,24,0.65,Bachelor's,Unemployed,Divorced,No,No,Other,Yes,0
60,84625,223769,436,13,4,22.3,36,0.87,Master's,Part-time,Married,No,No,Business,No,0
32,78759,70180,694,21,3,16.94,24,0.53,PhD,Full-time,Single,Yes,Yes,Other,No,0
26,34270,154449,505,42,4,4.53,12,0.8,PhD,Part-time,Divorced,Yes,Yes,Business,No,1
45,117384,109427,415,10,2,10.19,60,0.54,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,No,0
59,147077,158705,599,3,3,10.07,36,0.15,Master's,Self-employed,Single,Yes,Yes,Education,No,0
18,134099,94022,552,37,1,21.33,60,0.38,Master's,Part-time,Single,Yes,Yes,Home,Yes,0
58,128239,200072,372,63,4,6.12,24,0.2,Master's,Unemployed,Divorced,No,Yes,Business,No,0
22,132046,185455,441,81,4,21.18,60,0.59,High School,Full-time,Divorced,No,Yes,Business,No,1
41,124700,226582,841,24,4,7.07,36,0.18,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,1
20,103242,167824,380,4,1,7.56,48,0.75,PhD,Self-employed,Divorced,No,No,Education,Yes,1
19,66881,99356,673,93,2,16.55,12,0.17,High School,Unemployed,Single,Yes,Yes,Education,Yes,1
69,89868,243405,722,74,3,9.52,24,0.75,PhD,Self-employed,Divorced,No,No,Business,No,0
33,56323,209937,485,93,4,23.78,60,0.16,Bachelor's,Part-time,Single,No,Yes,Home,No,1
41,143100,15544,571,43,1,21.19,48,0.36,Bachelor's,Full-time,Married,Yes,No,Business,Yes,1
43,135847,12424,829,49,4,17.77,60,0.33,PhD,Self-employed,Single,Yes,No,Business,No,1
67,56397,192662,591,26,1,8.93,60,0.56,PhD,Self-employed,Single,Yes,No,Education,No,0
56,71673,215946,818,56,3,9.67,24,0.82,Master's,Full-time,Married,Yes,No,Business,Yes,1
28,107383,202516,519,37,1,18.43,12,0.51,High School,Part-time,Married,No,Yes,Business,Yes,1
35,21833,78783,695,10,1,16.9,48,0.8,PhD,Self-employed,Single,No,No,Education,No,0
20,90776,219734,714,85,3,2.57,60,0.2,High School,Full-time,Married,No,Yes,Other,Yes,0
22,138470,146951,470,30,4,18.8,12,0.39,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,No,0
68,89309,58228,322,113,4,21.82,12,0.33,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
36,96232,148358,448,95,1,17.49,12,0.52,PhD,Unemployed,Divorced,Yes,No,Business,Yes,1
36,109351,211137,774,85,2,18.81,60,0.47,PhD,Self-employed,Married,No,No,Business,No,0
42,40228,162382,623,22,4,16.76,36,0.78,Master's,Self-employed,Single,Yes,No,Other,Yes,0
40,104110,65499,691,84,2,13.71,24,0.37,PhD,Unemployed,Divorced,No,No,Home,Yes,0
52,66786,173061,453,22,3,20.18,24,0.62,Master's,Part-time,Divorced,Yes,No,Home,No,0
55,21070,17619,544,49,3,15.02,12,0.41,Master's,Full-time,Divorced,No,Yes,Business,Yes,0
33,59581,204633,838,90,2,24.94,60,0.81,High School,Unemployed,Divorced,Yes,Yes,Business,No,1
28,131818,56080,815,3,1,19.6,48,0.6,PhD,Unemployed,Single,Yes,Yes,Business,No,1
25,69744,158353,437,57,2,9.84,60,0.75,PhD,Unemployed,Married,Yes,No,Business,No,1
69,79444,156776,810,113,2,15.94,60,0.66,Bachelor's,Full-time,Divorced,No,No,Business,Yes,0
53,70448,183079,375,84,2,12.98,48,0.67,PhD,Full-time,Divorced,No,Yes,Other,No,0
36,96182,229283,302,60,3,2.55,36,0.69,Bachelor's,Full-time,Single,No,Yes,Education,No,0
30,47533,216983,732,27,2,14.86,36,0.62,Master's,Full-time,Divorced,Yes,No,Auto,No,0
30,139133,47863,821,65,3,23.88,36,0.51,High School,Self-employed,Single,Yes,No,Auto,No,1
44,136763,132537,342,59,4,15.92,12,0.82,Bachelor's,Unemployed,Married,Yes,No,Education,Yes,0
47,96196,18120,557,94,2,5.19,36,0.8,Master's,Self-employed,Single,No,Yes,Auto,Yes,0
24,16590,110246,485,17,3,19.15,36,0.53,PhD,Unemployed,Single,Yes,Yes,Home,No,1
49,68361,171284,729,109,3,23.95,36,0.34,High School,Self-employed,Single,No,No,Business,No,0
36,131714,15710,770,46,1,22.69,24,0.45,PhD,Full-time,Single,Yes,Yes,Other,No,0
20,142407,173101,706,118,1,22.58,48,0.59,PhD,Self-employed,Single,No,No,Education,Yes,0
26,99708,227527,719,23,1,18.38,36,0.76,High School,Self-employed,Single,Yes,Yes,Business,Yes,1
37,136961,112347,765,64,1,17.93,36,0.31,PhD,Unemployed,Married,Yes,No,Auto,No,0
60,149146,140982,427,13,4,23.63,36,0.88,Master's,Full-time,Single,No,Yes,Business,Yes,0
26,84975,185001,681,62,1,20.71,24,0.55,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
47,91241,155339,513,84,4,12.68,48,0.69,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
38,80854,163226,723,82,4,14.78,60,0.78,Bachelor's,Unemployed,Divorced,No,Yes,Auto,Yes,0
51,22964,35638,637,92,4,12.16,12,0.18,Bachelor's,Full-time,Single,No,Yes,Education,No,0
67,51368,25345,459,78,1,20.75,48,0.65,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,0
26,71580,228232,334,87,1,2.54,60,0.65,High School,Self-employed,Single,Yes,Yes,Auto,No,1
34,110064,172646,447,97,3,23.3,48,0.58,PhD,Unemployed,Divorced,Yes,Yes,Education,No,0
41,73503,172626,617,112,3,21.77,48,0.87,Bachelor's,Part-time,Single,No,Yes,Home,Yes,1
30,148998,167846,588,50,3,18.62,24,0.42,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
59,38711,247091,315,18,2,15.87,48,0.23,High School,Part-time,Single,Yes,No,Education,Yes,1
66,51324,73858,316,89,2,3.3,12,0.63,Bachelor's,Unemployed,Divorced,No,No,Auto,No,0
18,100188,120346,617,0,2,7.08,60,0.39,Bachelor's,Unemployed,Married,No,Yes,Business,Yes,0
59,72261,223899,701,63,2,3.56,48,0.23,Bachelor's,Self-employed,Married,Yes,Yes,Other,Yes,0
40,143016,157256,511,5,1,15.76,60,0.33,High School,Self-employed,Divorced,No,Yes,Education,Yes,0
51,88418,128913,476,72,4,6.83,48,0.55,High School,Full-time,Married,Yes,Yes,Other,No,0
56,139401,83488,399,10,3,19.71,48,0.26,Master's,Part-time,Married,Yes,No,Auto,Yes,0
63,46990,48719,730,15,1,15.02,24,0.57,Master's,Unemployed,Single,No,No,Other,No,0
62,110086,120158,515,76,1,17.05,24,0.63,High School,Full-time,Single,Yes,No,Home,Yes,0
44,62555,192428,561,103,2,20.85,60,0.71,High School,Full-time,Single,Yes,Yes,Home,Yes,1
34,17508,182065,349,81,2,13.41,60,0.27,Master's,Part-time,Single,Yes,No,Business,Yes,1
34,131035,106199,625,4,4,14.28,48,0.25,PhD,Self-employed,Married,No,Yes,Auto,No,0
68,83163,248436,311,103,2,18.24,60,0.4,High School,Full-time,Single,Yes,Yes,Auto,No,0
57,69675,55477,369,99,3,3.61,24,0.43,PhD,Part-time,Divorced,Yes,No,Auto,No,0
66,123220,153911,661,44,4,24.69,36,0.74,Bachelor's,Unemployed,Single,Yes,Yes,Business,No,0
38,115456,166836,467,23,1,22.39,60,0.42,Master's,Unemployed,Married,Yes,No,Other,Yes,1
49,57554,101461,399,111,3,15.19,60,0.51,Master's,Part-time,Divorced,No,No,Business,No,1
20,64605,97509,636,118,2,20.85,12,0.33,High School,Self-employed,Divorced,Yes,No,Home,No,1
27,133313,20226,793,17,1,24.44,12,0.66,High School,Part-time,Divorced,Yes,No,Education,Yes,0
56,56160,154376,586,66,2,12.54,36,0.73,Master's,Full-time,Married,No,No,Education,No,0
28,31005,158984,651,100,2,4.57,60,0.75,PhD,Part-time,Married,No,Yes,Auto,Yes,0
58,80551,142524,490,18,4,19.99,36,0.74,PhD,Full-time,Single,No,No,Auto,Yes,0
68,28943,186382,637,9,2,24.32,60,0.28,Master's,Unemployed,Single,Yes,No,Education,Yes,1
43,147312,108796,464,35,4,23.61,60,0.14,High School,Unemployed,Divorced,No,Yes,Home,No,1
29,116948,5760,489,65,4,6.04,12,0.59,High School,Self-employed,Single,No,Yes,Other,Yes,0
63,95795,206994,611,11,3,10.52,48,0.81,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,0
65,72573,61071,420,77,4,5.64,12,0.17,Master's,Self-employed,Married,Yes,No,Auto,Yes,0
65,64135,247624,631,6,1,5.78,36,0.52,Bachelor's,Self-employed,Married,No,Yes,Other,No,0
38,65702,73901,543,110,2,8.64,48,0.7,Bachelor's,Part-time,Single,Yes,Yes,Business,Yes,0
45,126869,45847,488,79,1,4.9,24,0.14,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
68,21426,48627,670,45,4,9.36,36,0.65,PhD,Full-time,Single,No,Yes,Auto,No,0
67,16373,192044,534,23,1,17.88,12,0.21,Master's,Unemployed,Single,Yes,Yes,Business,No,1
38,132032,5437,314,23,4,17.37,24,0.25,PhD,Self-employed,Single,Yes,No,Home,No,0
47,112101,223223,517,116,2,17.04,60,0.18,Master's,Self-employed,Single,No,No,Auto,No,0
27,20261,116561,559,37,3,10.09,24,0.83,Bachelor's,Self-employed,Single,Yes,Yes,Home,Yes,0
20,49428,49401,737,104,2,12.65,60,0.2,High School,Part-time,Married,No,Yes,Education,Yes,1
23,142590,145199,590,90,3,14.12,24,0.33,High School,Self-employed,Married,No,No,Auto,No,0
19,35766,6699,635,2,2,11.65,12,0.61,Bachelor's,Part-time,Single,No,No,Other,Yes,1
26,45608,238581,378,29,4,9.4,12,0.18,Bachelor's,Self-employed,Single,No,No,Auto,Yes,0
47,35057,240750,509,42,4,9.88,12,0.9,Bachelor's,Part-time,Married,No,Yes,Home,No,1
53,70290,207479,357,21,4,20.88,36,0.88,Bachelor's,Unemployed,Single,Yes,No,Business,Yes,0
57,109874,30973,567,113,4,13.95,60,0.62,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0
