Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,income
26.0,52350.76452829497,177801.25624649256,562.702615017235,7.2314869629292486e-06,1.0,19.80198468282167,47.99999999720603,0.15999999979045243,Bachelor's,Part-time,Married,Yes,No,Business,No,1
30.8,52137.99474942427,217937.18882750187,391.84254531046435,8.49526547582244,4.0,17.55537287113382,12.0,0.7899999992665835,Bachelor's,Part-time,Single,No,No,Auto,No,1
21.2,49954.108184121345,39979.367312625836,606.5139156918773,44.62900309558702,1.0,23.436360038105946,60.0,0.2899999998952262,PhD,Part-time,Married,Yes,Yes,Business,No,1
30.4,65012.78723447113,241844.09292736187,489.44415009847006,41.19231832427725,4.0,14.115347158055602,47.99999999720603,0.4599999998603016,High School,Part-time,Single,Yes,Yes,Other,No,1
56.6,51225.35459353574,167595.22486233042,450.72889285016083,106.80448984303617,2.0,22.28624838035001,60.0,0.18999999987194316,High School,Full-time,Single,Yes,No,Auto,Yes,0
22.0,54192.15342947588,117442.90752156706,742.6490432838093,18.642245630417545,4.0,19.111712325686057,12.0,0.47000000001164155,PhD,Part-time,Single,Yes,No,Auto,No,1
68.0,63086.731747276084,72508.89211300503,638.5264898067169,31.87307868801828,4.0,19.186066309487465,60.0,0.4799999997904524,High School,Part-time,Divorced,Yes,Yes,Home,No,0
68.0,55131.162405782416,219566.3973989725,778.9003442052986,22.012377198555598,1.0,14.458738401070875,47.99999999720603,0.20999999980209397,High School,Full-time,Married,Yes,No,Other,No,1
30.0,76001.26181996992,111224.90207258261,841.2556557637304,58.958860696051005,4.0,18.79878076828755,12.0,0.6799999998370185,High School,Part-time,Single,No,No,Education,Yes,1
38.8,78095.06632554486,107988.32594628175,532.5274171602277,52.12513743437015,4.0,17.704288023303796,12.0,0.2899999998952262,Bachelor's,Part-time,Married,No,Yes,Home,Yes,0
30.200000000000003,57182.67337146208,104038.88854861233,537.8547369381074,22.451530301582892,4.0,18.968658024854648,60.0,0.6400000001629815,High School,Self-employed,Married,No,No,Auto,Yes,1
34.400000000000006,49968.83204536881,147121.1594797394,395.8900303775189,84.32986508131258,4.0,17.28343427859094,23.999999991618097,0.7200000000698492,PhD,Part-time,Divorced,No,No,Other,Yes,1
67.6,79492.17652346873,111692.01942577306,536.7829622849317,74.51403341687146,4.0,19.08082552062134,12.0,0.629999999825377,High School,Part-time,Single,No,No,Auto,No,0
67.0,49157.00323551614,238976.7870886756,571.3048368928266,105.66937619044198,2.0,17.330854868171937,12.0,0.5299999999883585,High School,Full-time,Single,No,No,Business,Yes,0
42.0,55221.90820106303,235183.01403055503,710.9071926532563,18.743922886146215,4.0,17.719714066781968,47.99999999720603,0.8199999997206032,High School,Full-time,Single,Yes,No,Business,No,1
22.8,143302.3720390071,125130.19229947827,605.3553253906675,104.27563217474977,3.0,3.2457171670523746,12.0,0.6800000000232831,PhD,Self-employed,Single,Yes,Yes,Other,Yes,0
66.0,119751.56100174099,87783.6267334371,662.0868551694059,82.3690173016789,2.0,17.145811611361758,12.0,0.3999999998835847,Master's,Part-time,Married,No,Yes,Business,Yes,0
25.4,50862.07387686988,219867.46551241435,419.2515070562371,76.83420220223121,1.0,23.096251733209066,60.0,0.7400000000000001,High School,Full-time,Divorced,Yes,No,Other,Yes,1
63.199999999999996,149181.06824375482,124369.13485240405,478.74023783294024,84.81710111694808,4.0,24.936259346209994,60.0,0.3999999998835847,Master's,Unemployed,Married,Yes,No,Auto,No,0
54.2,51045.1083909746,223813.57302567305,563.467529823414,45.239912048969394,4.0,23.640401123038124,60.0,0.2400000000698492,High School,Full-time,Divorced,Yes,No,Business,No,1
64.4,67402.68991776944,47634.34769464525,639.771952382003,114.10906145491383,1.0,9.404816117767435,60.0,0.2599999998137355,PhD,Part-time,Married,Yes,No,Home,No,0
69.0,55947.64474946881,107912.75324315595,504.33857152036825,88.69365537951086,1.0,20.492795384748092,47.99999999720603,0.6699999996856787,High School,Self-employed,Married,Yes,Yes,Home,No,0
31.799999999999997,71154.95053439122,63917.98915465315,605.3998467536643,47.86020497089722,4.0,24.03131444427681,23.999999991618097,0.25999999944120644,PhD,Part-time,Divorced,Yes,No,Auto,Yes,1
26.0,52346.72473222663,239011.93161635005,700.98980064946,71.21265381183771,4.0,21.123931990718454,60.0,0.27999999974388634,High School,Self-employed,Married,Yes,No,Business,No,1
21.2,25557.068885197412,242459.18355897514,435.8710945448538,23.385629701517903,3.0,17.336472232413122,12.0,0.739999999254942,Bachelor's,Full-time,Single,No,No,Other,Yes,1
67.6,121728.15985227752,94990.15066629047,700.6571673889778,94.75537823041793,4.0,15.7931764878666,12.0,0.8899999992898666,Master's,Unemployed,Married,No,No,Other,Yes,0
67.4,76184.22012751648,182729.51483207976,572.6106217977615,111.30550034933385,1.0,8.008328404922114,47.99999999720603,0.16999999956926332,High School,Full-time,Single,Yes,Yes,Other,Yes,0
30.0,63712.04235056532,242956.11490995533,355.97996005625,0.5564705134733744,4.0,20.892407545897278,47.99999999720603,0.23999999988358467,PhD,Full-time,Married,Yes,No,Home,No,1
28.6,26171.339153719913,218189.64527113124,660.4324267894106,42.107706431790184,3.0,18.33222086942574,12.0,0.7400000001862646,High School,Part-time,Single,Yes,No,Home,No,1
67.0,122368.8861152355,39474.5760222698,485.7157463889373,43.96620143506821,2.0,12.898857308712056,60.0,0.7799999998603017,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,Yes,0
68.6,147471.46599906043,10455.933762829736,738.3688893502972,58.74417125823539,2.0,19.205818397345915,35.999999994412065,0.7200000002561138,PhD,Part-time,Married,Yes,No,Home,No,0
64.6,50918.53159190913,225789.80814967066,770.3211966111141,94.74805830320065,4.0,13.581739494146719,60.0,0.29000000008149074,High School,Full-time,Married,Yes,No,Home,No,0
56.0,69033.68781600839,50032.032835276805,622.478575450014,118.96706032752223,2.0,7.765881930116071,47.99999999720603,0.4799999997904524,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,0
32.6,55206.26162766672,60228.00532669481,364.95257555925116,18.647678832208666,4.0,24.07323491683305,47.99999999720603,0.4399999999301508,Master's,Unemployed,Married,Yes,No,Education,No,1
66.0,17133.864363140627,36328.57378996177,405.33625894070985,32.77150050801493,1.0,16.608831708964154,12.0,0.2899999998952262,High School,Self-employed,Divorced,Yes,Yes,Business,No,0
59.6,122527.29170677772,125580.24559202144,632.2981456460659,94.17022376069106,4.0,4.655947159353166,12.0,0.6799999998370185,High School,Part-time,Divorced,No,Yes,Other,Yes,0
31.799999999999997,52284.304678927016,50484.589472684216,369.4065163506676,15.987253983734934,2.0,16.87714101733806,60.0,0.18999999987194316,Bachelor's,Part-time,Single,Yes,No,Auto,No,1
35.6,20424.741659529915,173435.63839252005,640.793692749877,43.95164736103072,4.0,21.247814294786153,23.999999991618097,0.8199999997206032,Master's,Part-time,Single,Yes,No,Business,No,1
34.0,56456.94320240941,225711.2329954447,533.3315877465838,15.983544341750337,4.0,18.588383089974144,60.0,0.2400000000698492,High School,Unemployed,Divorced,No,No,Business,No,1
60.0,47201.98099134071,169782.83401526112,347.40996657950103,45.93366669023728,4.0,6.484914724352983,60.0,0.7300000000349246,Bachelor's,Unemployed,Divorced,Yes,Yes,Other,No,0
33.0,48417.24213495111,246278.1903127949,357.5676774619072,38.217384941926554,3.0,3.937587226270136,35.999999994412065,0.42999999977881087,Bachelor's,Unemployed,Married,Yes,Yes,Business,No,1
67.0,34882.36431286446,92417.35132807338,615.6672315429121,115.25573639880301,1.0,2.531118597898427,12.0,0.6799999998370185,Bachelor's,Self-employed,Married,Yes,Yes,Auto,Yes,0
20.0,51979.935057092676,167332.59049559306,326.3981339704241,15.475738549250119,2.0,22.360197051914923,47.99999999720603,0.32000000016298147,Master's,Part-time,Divorced,Yes,No,Home,No,1
34.8,117624.08752743088,56503.98337740078,791.4286591015823,107.99438949022311,2.0,23.061526361119824,12.0,0.5599999998835846,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0
20.0,56582.26669427782,240916.67312281128,733.9222404081194,6.309238557077301,4.0,13.918531127727714,60.0,0.2699999999650754,PhD,Unemployed,Single,Yes,No,Auto,No,1
40.4,18620.4303128732,239093.2325487987,563.4549815946853,75.49084657814606,3.0,15.48992817809338,60.0,0.2899999998952262,Bachelor's,Unemployed,Married,No,No,Business,No,1
60.800000000000004,111072.17067759814,96353.54378882644,547.4034312836368,17.788580342146705,1.0,16.922265308623267,60.0,0.15999999979045243,Bachelor's,Part-time,Single,Yes,No,Auto,No,0
66.0,80089.486166129,46169.658705827234,502.4705029249821,80.32646737883948,2.0,10.572290437480502,12.0,0.8899999992898666,High School,Part-time,Married,Yes,Yes,Auto,No,0
46.400000000000006,34886.3997722297,244204.966944122,622.4769641003751,11.685420433684582,1.0,8.28101205042587,60.0,0.30000000004656613,Bachelor's,Part-time,Married,Yes,Yes,Home,No,1
18.2,21916.15607475819,223364.1035921788,301.303917012481,37.743504603799316,4.0,23.63635579966855,60.0,0.2400000000698492,High School,Full-time,Divorced,Yes,No,Home,No,1
42.8,15589.630255396625,42515.54630635203,463.88354648367584,25.698244409099747,2.0,19.329995880273636,60.0,0.32000000016298147,High School,Self-employed,Single,Yes,Yes,Auto,No,1
39.0,51677.04679647298,164038.53781759704,476.92349607938047,45.20719935097899,2.0,7.835143731989699,60.0,0.10999999977881089,Bachelor's,Unemployed,Single,Yes,Yes,Auto,No,0
20.0,50720.25950579142,47515.49721660919,592.6201321698306,12.646430468570076,2.0,2.176455456720771,60.0,0.15999999979045243,High School,Self-employed,Married,Yes,Yes,Home,No,1
66.0,58803.0645738193,79693.23179743561,705.2078958917893,113.82494591870926,4.0,18.877363386642507,12.0,0.7499999999650754,High School,Part-time,Married,No,Yes,Home,Yes,0
36.599999999999994,64806.65889642659,240101.6159285376,478.77960366960144,115.9548391541361,4.0,16.969063562997402,47.99999999720603,0.2899999998952262,High School,Part-time,Divorced,Yes,Yes,Auto,No,0
30.200000000000003,148629.02881628997,96095.62968609287,339.1952794050321,4.445862992770472,1.0,19.670329719055523,47.99999999720603,0.2799999999301508,Bachelor's,Unemployed,Single,Yes,Yes,Home,No,0
40.599999999999994,77589.97592018289,167441.662746156,377.6726794097742,101.43410249320652,3.0,6.612529942342669,12.0,0.5799999998137355,Bachelor's,Part-time,Married,Yes,No,Other,Yes,0
68.0,143225.6726679536,18469.175007834372,622.3131792166535,102.1893321990942,2.0,18.630219973572586,60.0,0.58,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,0
50.199999999999996,68358.22053873778,46354.891054684966,339.09469698185444,103.4954569974205,1.0,8.279367484785471,12.0,0.46999999963911254,Bachelor's,Self-employed,Married,Yes,Yes,Education,No,0
39.2,54251.03391598259,160189.15334000933,366.0413825078964,48.25247365637973,4.0,23.832507673546793,47.99999999720603,0.4099999998486601,High School,Full-time,Divorced,No,No,Auto,No,1
54.2,17654.834581105,230016.50604808156,400.6036734102768,109.14924989551055,4.0,17.714462265058994,60.0,0.6200000002328306,High School,Self-employed,Single,No,No,Auto,Yes,0
52.199999999999996,47231.87479717305,230377.87470432415,435.2080795162376,108.98217542166407,1.0,3.987752205773199,60.0,0.629999999825377,Bachelor's,Part-time,Single,Yes,No,Home,No,0
58.599999999999994,144881.19845614285,36211.53779778898,615.49701890035,76.76145690673997,2.0,8.298214776773987,60.0,0.4599999998603016,Master's,Part-time,Married,Yes,Yes,Other,No,0
21.2,50298.3380154542,43180.455052093705,746.9218676599958,1.4635971874146716,1.0,22.38296069212327,60.0,0.2699999999650754,High School,Part-time,Married,Yes,Yes,Auto,No,1
19.6,35407.410528940476,46904.357343647716,409.1785813372532,0.9987090786450331,1.0,24.095521603244244,60.0,0.2699999999650754,Bachelor's,Self-employed,Married,Yes,No,Auto,No,1
66.19999999999999,55263.13117237392,247658.24494863354,847.3468016705817,3.876079062436726,4.0,14.795536714916942,12.0,0.6799999998370185,High School,Part-time,Single,Yes,No,Auto,No,1
65.6,55403.96258884085,238196.02546809148,558.6722299923822,117.8133134603997,1.0,19.50359191407999,47.99999999720603,0.2999999998603016,High School,Full-time,Single,Yes,No,Business,Yes,0
55.199999999999996,59857.492609186906,223782.6048268896,566.5896019396814,29.87468971053015,4.0,23.77373304744804,47.99999999720603,0.33999999934807423,Bachelor's,Unemployed,Single,Yes,No,Home,No,0
36.4,114741.3979797306,194676.30865311163,556.8869098124296,45.67217080194321,2.0,19.023906161504314,60.0,0.8100000001280568,Bachelor's,Unemployed,Single,No,No,Auto,No,0
57.0,52508.813378868814,47636.98506986652,630.7933147057876,109.45423273240547,2.0,3.4773559311212403,35.999999994412065,0.6899999992433005,Master's,Part-time,Married,Yes,No,Other,No,0
30.4,21915.515122609566,239630.87005989414,484.5277661491483,25.96896828430914,2.0,23.82004957870116,60.0,0.41000000003492465,Bachelor's,Full-time,Single,Yes,No,Other,No,1
25.2,51511.889492429305,232781.52413880956,613.7374265007063,34.784530226556704,4.0,13.938894218965178,60.0,0.639999999976717,Bachelor's,Part-time,Single,Yes,No,Auto,No,1
23.2,62724.30730949558,210304.5007737038,842.2691696331066,53.20595093192671,4.0,24.591292738248896,47.99999999720603,0.34000000009313225,PhD,Part-time,Single,No,No,Auto,No,1
47.8,54192.226084965565,58192.20226412458,746.0339132836168,80.58154411720614,4.0,10.485278486158997,35.999999994412065,0.4599999998603016,PhD,Part-time,Married,Yes,No,Auto,No,0
26.200000000000003,55115.588613577325,239062.74628895865,847.5069201778404,48.49381849367493,4.0,23.42786397207479,47.99999999720603,0.4599999998603016,PhD,Unemployed,Divorced,Yes,No,Auto,No,1
42.6,49986.79913203041,223819.2167303197,739.6206643871546,35.840564355217055,2.0,14.479792252057186,60.0,0.32000000016298147,PhD,Self-employed,Divorced,Yes,Yes,Business,No,1
20.2,43076.25629353017,199710.1631980739,487.2210193446886,113.37274884790479,1.0,11.33750479162147,12.0,0.3799999999534339,Bachelor's,Part-time,Married,Yes,No,Auto,No,1
62.6,64806.683408226745,242714.15270107661,628.7919574821815,87.02746392880275,4.0,14.025075119618577,12.0,0.39000000010477376,High School,Self-employed,Divorced,Yes,No,Auto,No,0
18.2,49998.4373347432,162551.64273625976,533.3316560046122,32.726169474824836,4.0,23.76322563282522,47.99999999720603,0.34000000009313225,PhD,Unemployed,Divorced,No,No,Home,No,1
42.2,17810.60295435381,232903.9276190251,408.5312181046538,83.39550307588546,4.0,20.719309823466304,60.0,0.4399999999301508,Bachelor's,Unemployed,Divorced,No,No,Business,No,1
29.2,59303.42511308785,219983.3224937188,423.5737465381561,33.502159810043445,2.0,16.62593181723401,12.0,0.4399999999301508,High School,Unemployed,Married,No,No,Business,No,1
65.0,58868.943462098236,11238.651314079447,720.9951240178186,110.53475902079018,2.0,17.32821847586851,47.99999999720603,0.7800000000465661,High School,Part-time,Single,No,Yes,Home,Yes,0
42.0,53112.72313797421,235167.04137625336,771.064015373137,3.751689894998374,2.0,20.560153931998684,47.99999999720603,0.2699999995925464,PhD,Self-employed,Married,Yes,No,Other,No,1
51.0,56310.647005799845,26573.609709286506,614.9643622620414,33.32917685115924,2.0,13.645215410316645,60.0,0.4699999998253771,PhD,Part-time,Divorced,Yes,Yes,Business,Yes,0
35.6,54461.825215476296,100246.60488144649,606.4796858244761,16.81075291633856,2.0,11.93885819051621,60.0,0.27999999974388634,High School,Self-employed,Married,Yes,No,Home,No,1
66.19999999999999,62641.59997052294,103127.04335672014,569.7802889691154,45.76293931802803,3.0,17.682147248227185,47.99999999720603,0.27999999974388634,High School,Part-time,Married,No,No,Home,No,0
65.0,39092.516543786856,8543.003685964039,331.9553549690068,84.21538482425161,1.0,20.487187146990834,23.999999991618097,0.6100000000814907,Master's,Self-employed,Married,No,Yes,Education,Yes,0
18.0,85777.34358243164,96570.6865413605,404.756663659298,8.578792170290553,1.0,23.938179955079264,60.0,0.3899999999185093,Bachelor's,Unemployed,Married,Yes,No,Home,No,1
41.4,16211.589089992593,41386.15838111987,499.26625338319366,45.68647019464673,2.0,17.35530712737127,60.0,0.4900000001280569,High School,Self-employed,Divorced,Yes,Yes,Home,No,1
19.8,49983.48765068047,125126.28568529298,666.685874054368,34.606603535033436,4.0,9.741582352423944,60.0,0.2599999998137355,PhD,Part-time,Married,Yes,No,Home,No,1
55.4,146499.73801197618,92655.98393771239,643.0582257048363,110.09842159834187,1.0,20.638717039483303,60.0,0.8699999997322448,High School,Self-employed,Married,Yes,Yes,Other,No,0
30.4,61636.11417514065,148702.75590565585,504.2882341643069,29.22293138951597,4.0,24.638733347214,47.99999999720603,0.3100000000116415,PhD,Unemployed,Single,No,No,Auto,No,1
64.8,58498.19764527032,148494.64178017684,714.3480674706743,114.32604884317286,3.0,22.46893938629165,23.999999991618097,0.17000000012805686,PhD,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
68.0,35224.84340458406,221399.22101052458,353.55479307974565,104.1395751554844,2.0,9.763291484956465,60.0,0.42000000000000004,Bachelor's,Self-employed,Divorced,Yes,Yes,Home,No,0
21.0,51758.209200677506,162393.98322651954,404.80903801899615,25.7409156958435,2.0,22.29072140126739,60.0,0.13999999986030162,High School,Self-employed,Divorced,Yes,Yes,Business,No,1
18.0,51740.977185192045,15082.43423529026,400.41860467624355,22.95681119685918,3.0,17.263678893422167,60.0,0.5100000000582077,High School,Self-employed,Divorced,No,No,Auto,Yes,1
22.8,120397.20518029509,12127.330870164402,579.7916899178624,26.51255807874551,2.0,14.001582522248286,60.0,0.15999999979045243,Bachelor's,Part-time,Married,Yes,Yes,Other,No,1
51.6,56508.35821164943,65521.73891645896,613.8287842475877,12.881093716686847,4.0,13.643416197610417,47.99999999720603,0.17999999972060324,Master's,Unemployed,Married,Yes,Yes,Other,Yes,0
18.0,51049.29387512693,239270.74703045905,817.0971504103153,15.489910268804504,3.0,23.05526266517473,12.0,0.19999999983701855,High School,Part-time,Divorced,Yes,No,Home,No,1
